Pct-Contest-Candidate totals for horry
     86 0120 Commissioner_of_Agriculture Tom_E_Elliott 
     88 0120 Comptroller_General Robert_Barber 
    286 0120 Comptroller_General Richard_A_Eckstrom 
    304 0120 County_Council_Chairman Tom_Rice 
     76 0120 County_Council_Chairman Vincent_Lehotsky 
    283 0120 Governor Nikki_R_Haley 
     90 0120 Governor Vincent_A_Sheheen 
      3 0120 Governor Morgan_Bruce_Reeves 
      1 0120 Governor Morgan_Bruce_Reeves  
      1 0120 HSE0104_State_House_of_Representatives_D Charles_J_Randall 
    322 0120 HSE0105_State_House_of_Representatives_D George_M_Hearn 
    282 0120 Lieutenant_Governor Ken_Ard 
     89 0120 Lieutenant_Governor Ashley_Cooper 
    324 0120 Probate_Judge Deirdre_W_Edmonds 
    184 0120 Public_Transportation_Referendum No 
    185 0120 Public_Transportation_Referendum Yes 
    299 0120 SCH0010_Board_of_Education_District_10 Neil_James 
     79 0120 SCH0010_Board_of_Education_District_10 Lucian_N_Norton_Jr 
     52 0120 STRAIGHT_PARTY Democratic 
    158 0120 STRAIGHT_PARTY Republican 
      1 0120 STRAIGHT_PARTY Libertarian 
      3 0120 STRAIGHT_PARTY Independence 
      1 0120 STRAIGHT_PARTY United_Citizens 
      1 0120 STRAIGHT_PARTY Working_Families 
    297 0120 Secretary_of_State Mark_Hammond 
     79 0120 Secretary_of_State Marjorie_L_Johnson 
    157 0120 Soil__and_Water_District_Commission Glenn_Winburn 
    190 0120 Soil__and_Water_District_Commission Matthew_Gene_Johnson 
    328 0120 Solicitor_Circuit_15 Greg_Hembree 
    282 0120 State_Superintendent_of_Education Mick_Zais 
      4 0120 State_Superintendent_of_Education Tim_Moultrie 
      7 0120 State_Superintendent_of_Education Tony_Fayyazi 
      4 0120 State_Superintendent_of_Education Doretha_A_Bull 
     78 0120 State_Superintendent_of_Education Frank_Holleman 
    320 0120 State_Treasurer Curtis_Loftis 
    303 0120 U.S._Senate Jim_DeMint 
     12 0120 U.S._Senate Tom_Clements 
     60 0120 U.S._Senate Alvin_M_Greene 
    189 0120 WSHED28_Simpson_Creek_Watershed_Conserva Dale_T_Todd 
      1 0120 WSHED28_Simpson_Creek_Watershed_Conserva W/I_ROSS_TODD 
    169 0120 WSHED28_Simpson_Creek_Watershed_Conserva Billy_Stalvey_Jr 
      1 0121 (NO_VOTES_CAST) (NO_VOTES_CAST) 
    831 0121 Adjutant_General Bob_Livingston 
      1 0121 Adjutant_General W/I_CORY_SANDERS 
     95 0121 Amendment_1 No 
    927 0121 Amendment_1 Yes 
    144 0121 Amendment_2 No 
    870 0121 Amendment_2 Yes 
    280 0121 Amendment_3 No 
    731 0121 Amendment_3 Yes 
    252 0121 Amendment_4 No 
    754 0121 Amendment_4 Yes 
    707 0121 Attorney_General Alan_Wilson 
     26 0121 Attorney_General Leslie_Minerd 
    311 0121 Attorney_General Matthew_Richardson 
    776 0121 Board_of_Education_Chairman Will_Garland 
    234 0121 Board_of_Education_Chairman Subhash_C_Saxena 
     17 0121 CONG01_U.S._House_of_Representatives_Dis Rob_Groce 
    761 0121 CONG01_U.S._House_of_Representatives_Dis Tim_Scott 
     13 0121 CONG01_U.S._House_of_Representatives_Dis Jimmy_Wood 
    216 0121 CONG01_U.S._House_of_Representatives_Dis Ben_Frasier 
     25 0121 CONG01_U.S._House_of_Representatives_Dis Robert_Dobbs 
     10 0121 CONG01_U.S._House_of_Representatives_Dis Keith_Blandford 
      3 0121 CONG01_U.S._House_of_Representatives_Dis M_E_Mac_McCullough 
    760 0121 Commissioner_of_Agriculture Hugh_Weathers 
    267 0121 Commissioner_of_Agriculture Tom_E_Elliott 
    283 0121 Comptroller_General Robert_Barber 
    740 0121 Comptroller_General Richard_A_Eckstrom 
    776 0121 County_Council_Chairman Tom_Rice 
    254 0121 County_Council_Chairman Vincent_Lehotsky 
      1 0121 County_Council_Chairman W/I_DOUGLAS_MILLER 
    718 0121 Governor Nikki_R_Haley 
    321 0121 Governor Vincent_A_Sheheen 
      5 0121 Governor Morgan_Bruce_Reeves 
     14 0121 Governor Morgan_Bruce_Reeves  
      1 0121 HSE0106_State_House_of_Representatives_D W/I_GOOFY 
    846 0121 HSE0106_State_House_of_Representatives_D Nelson_Hardwick 
      1 0121 HSE0106_State_House_of_Representatives_D W/I_CORY_SANDERS 
    731 0121 Lieutenant_Governor Ken_Ard 
    297 0121 Lieutenant_Governor Ashley_Cooper 
      1 0121 Lieutenant_Governor W/I_TYLER_MESCHWITZ 
      1 0121 Probate_Judge W/I_CORY_SANDERS 
    841 0121 Probate_Judge Deirdre_W_Edmonds 
    352 0121 Public_Transportation_Referendum No 
    665 0121 Public_Transportation_Referendum Yes 
      4 0121 STRAIGHT_PARTY Green 
    108 0121 STRAIGHT_PARTY Democratic 
    389 0121 STRAIGHT_PARTY Republican 
      2 0121 STRAIGHT_PARTY Libertarian 
     15 0121 STRAIGHT_PARTY Independence 
      3 0121 STRAIGHT_PARTY Working_Families 
    771 0121 Secretary_of_State Mark_Hammond 
    258 0121 Secretary_of_State Marjorie_L_Johnson 
    400 0121 Soil__and_Water_District_Commission Glenn_Winburn 
      1 0121 Soil__and_Water_District_Commission W/I_ROB_KENNEDY 
      1 0121 Soil__and_Water_District_Commission W/I_CORY_SANDERS 
    438 0121 Soil__and_Water_District_Commission Matthew_Gene_Johnson 
      1 0121 Solicitor_Circuit_15 W/I_IDIOT 
    846 0121 Solicitor_Circuit_15 Greg_Hembree 
      1 0121 Solicitor_Circuit_15 W/I_CORY_SANDERS 
    703 0121 State_Superintendent_of_Education Mick_Zais 
     25 0121 State_Superintendent_of_Education Tim_Moultrie 
     23 0121 State_Superintendent_of_Education Tony_Fayyazi 
     29 0121 State_Superintendent_of_Education Doretha_A_Bull 
    243 0121 State_Superintendent_of_Education Frank_Holleman 
    835 0121 State_Treasurer Curtis_Loftis 
      1 0121 State_Treasurer W/I_CORY_SANDERS 
      1 0121 State_Treasurer W/I_EUGENE_VERNON_BLACK_III 
    762 0121 U.S._Senate Jim_DeMint 
      1 0121 U.S._Senate W/I_DUPREE 
    128 0121 U.S._Senate Tom_Clements 
    147 0121 U.S._Senate Alvin_M_Greene 
      1 0121 U.S._Senate W/I_NATHALIE_DUPREE 
    212 0122 Adjutant_General Bob_Livingston 
      1 0122 Adjutant_General W/I_DALE_PEACOCK 
     16 0122 Amendment_1 No 
    218 0122 Amendment_1 Yes 
     33 0122 Amendment_2 No 
    197 0122 Amendment_2 Yes 
     82 0122 Amendment_3 No 
    147 0122 Amendment_3 Yes 
     66 0122 Amendment_4 No 
    162 0122 Amendment_4 Yes 
    178 0122 Attorney_General Alan_Wilson 
      6 0122 Attorney_General Leslie_Minerd 
     54 0122 Attorney_General Matthew_Richardson 
    198 0122 Board_of_Education_Chairman Will_Garland 
     37 0122 Board_of_Education_Chairman Subhash_C_Saxena 
    105 0122 CCL0011_County_Council_District_11 Al_Allen 
    133 0122 CCL0011_County_Council_District_11 R_A_Johnson 
      4 0122 CONG01_U.S._House_of_Representatives_Dis Rob_Groce 
    193 0122 CONG01_U.S._House_of_Representatives_Dis Tim_Scott 
      4 0122 CONG01_U.S._House_of_Representatives_Dis Jimmy_Wood 
     21 0122 CONG01_U.S._House_of_Representatives_Dis Ben_Frasier 
      7 0122 CONG01_U.S._House_of_Representatives_Dis Robert_Dobbs 
      2 0122 CONG01_U.S._House_of_Representatives_Dis Keith_Blandford 
      2 0122 CONG01_U.S._House_of_Representatives_Dis M_E_Mac_McCullough 
    201 0122 Commissioner_of_Agriculture Hugh_Weathers 
     34 0122 Commissioner_of_Agriculture Tom_E_Elliott 
     46 0122 Comptroller_General Robert_Barber 
    190 0122 Comptroller_General Richard_A_Eckstrom 
    204 0122 County_Council_Chairman Tom_Rice 
     31 0122 County_Council_Chairman Vincent_Lehotsky 
    185 0122 Governor Nikki_R_Haley 
     47 0122 Governor Vincent_A_Sheheen 
      1 0122 Governor Morgan_Bruce_Reeves 
      4 0122 Governor Morgan_Bruce_Reeves  
     33 0122 HSE0058_State_House_of_Representatives_D Butch_Johnson 
    206 0122 HSE0058_State_House_of_Representatives_D Liston_D_Barfield 
    198 0122 Lieutenant_Governor Ken_Ard 
     40 0122 Lieutenant_Governor Ashley_Cooper 
    217 0122 Probate_Judge Deirdre_W_Edmonds 
      1 0122 Probate_Judge W/I_VICTORIA_CAMPBELL 
    130 0122 Public_Transportation_Referendum No 
     98 0122 Public_Transportation_Referendum Yes 
      6 0122 STRAIGHT_PARTY Democratic 
     70 0122 STRAIGHT_PARTY Republican 
      1 0122 STRAIGHT_PARTY Independence 
      2 0122 STRAIGHT_PARTY United_Citizens 
      1 0122 STRAIGHT_PARTY Working_Families 
    200 0122 Secretary_of_State Mark_Hammond 
     35 0122 Secretary_of_State Marjorie_L_Johnson 
    151 0122 Soil__and_Water_District_Commission Glenn_Winburn 
    119 0122 Soil__and_Water_District_Commission Matthew_Gene_Johnson 
    219 0122 Solicitor_Circuit_15 Greg_Hembree 
      1 0122 Solicitor_Circuit_15 W/I_VICTORIA_CAMPBELL 
    185 0122 State_Superintendent_of_Education Mick_Zais 
      5 0122 State_Superintendent_of_Education Tim_Moultrie 
      4 0122 State_Superintendent_of_Education Tony_Fayyazi 
      3 0122 State_Superintendent_of_Education Doretha_A_Bull 
     36 0122 State_Superintendent_of_Education Frank_Holleman 
    215 0122 State_Treasurer Curtis_Loftis 
    204 0122 U.S._Senate Jim_DeMint 
     10 0122 U.S._Senate Tom_Clements 
     22 0122 U.S._Senate Alvin_M_Greene 
      1 0123 Adjutant_General W/I_PETEPABLO 
    203 0123 Adjutant_General Bob_Livingston 
     26 0123 Amendment_1 No 
    296 0123 Amendment_1 Yes 
     48 0123 Amendment_2 No 
    271 0123 Amendment_2 Yes 
    109 0123 Amendment_3 No 
    210 0123 Amendment_3 Yes 
     75 0123 Amendment_4 No 
    235 0123 Amendment_4 Yes 
    158 0123 Attorney_General Alan_Wilson 
     12 0123 Attorney_General Leslie_Minerd 
    159 0123 Attorney_General Matthew_Richardson 
    190 0123 Board_of_Education_Chairman Will_Garland 
    137 0123 Board_of_Education_Chairman Subhash_C_Saxena 
    199 0123 CCL0002_County_Council_District_2 Brent_Schulz 
      1 0123 CCL0002_County_Council_District_2 W/I_ERIC_LAVOIE 
      1 0123 CCL0002_County_Council_District_2 W/I_FRANCIS_MARION 
      4 0123 CONG01_U.S._House_of_Representatives_Dis Rob_Groce 
    176 0123 CONG01_U.S._House_of_Representatives_Dis Tim_Scott 
      5 0123 CONG01_U.S._House_of_Representatives_Dis Jimmy_Wood 
    120 0123 CONG01_U.S._House_of_Representatives_Dis Ben_Frasier 
      7 0123 CONG01_U.S._House_of_Representatives_Dis Robert_Dobbs 
      5 0123 CONG01_U.S._House_of_Representatives_Dis Keith_Blandford 
      6 0123 CONG01_U.S._House_of_Representatives_Dis M_E_Mac_McCullough 
    183 0123 Commissioner_of_Agriculture Hugh_Weathers 
    140 0123 Commissioner_of_Agriculture Tom_E_Elliott 
      1 0123 Comptroller_General W/I_SAM_GORE 
    153 0123 Comptroller_General Robert_Barber 
    167 0123 Comptroller_General Richard_A_Eckstrom 
    176 0123 County_Council_Chairman Tom_Rice 
    143 0123 County_Council_Chairman Vincent_Lehotsky 
    169 0123 Governor Nikki_R_Haley 
    149 0123 Governor Vincent_A_Sheheen 
      6 0123 Governor Morgan_Bruce_Reeves 
      6 0123 Governor Morgan_Bruce_Reeves  
    145 0123 HSE0104_State_House_of_Representatives_D Tracy_R_Edge 
    124 0123 HSE0104_State_House_of_Representatives_D Charles_J_Randall 
     21 0123 HSE0104_State_House_of_Representatives_D Patricia_Matthews 
     26 0123 HSE0105_State_House_of_Representatives_D George_M_Hearn 
    179 0123 Lieutenant_Governor Ken_Ard 
      1 0123 Lieutenant_Governor W/I_IAS 
    150 0123 Lieutenant_Governor Ashley_Cooper 
    208 0123 Probate_Judge Deirdre_W_Edmonds 
    103 0123 Public_Transportation_Referendum No 
    215 0123 Public_Transportation_Referendum Yes 
     34 0123 SCH0002_Board_of_Education_District_2 Rivers_Lynch 
    157 0123 SCH0002_Board_of_Education_District_2 Karen_McIlrath 
    133 0123 SCH0002_Board_of_Education_District_2 Maryellen_Greene 
      4 0123 STRAIGHT_PARTY Green 
     96 0123 STRAIGHT_PARTY Democratic 
     82 0123 STRAIGHT_PARTY Republican 
      1 0123 STRAIGHT_PARTY Libertarian 
      3 0123 STRAIGHT_PARTY Independence 
      2 0123 STRAIGHT_PARTY United_Citizens 
    185 0123 Secretary_of_State Mark_Hammond 
    139 0123 Secretary_of_State Marjorie_L_Johnson 
    152 0123 Soil__and_Water_District_Commission Glenn_Winburn 
      1 0123 Soil__and_Water_District_Commission W/I_ERIC_LAVOIE 
    174 0123 Soil__and_Water_District_Commission Matthew_Gene_Johnson 
    208 0123 Solicitor_Circuit_15 Greg_Hembree 
      1 0123 Solicitor_Circuit_15 W/I_JUDGE_ROY_BEAN 
    158 0123 State_Superintendent_of_Education Mick_Zais 
     10 0123 State_Superintendent_of_Education Tim_Moultrie 
      4 0123 State_Superintendent_of_Education Tony_Fayyazi 
     12 0123 State_Superintendent_of_Education Doretha_A_Bull 
    135 0123 State_Superintendent_of_Education Frank_Holleman 
      1 0123 State_Treasurer W/I 
    205 0123 State_Treasurer Curtis_Loftis 
      1 0123 State_Treasurer W/I_LARISSA_CONNELL 
    175 0123 U.S._Senate Jim_DeMint 
     26 0123 U.S._Senate Tom_Clements 
    123 0123 U.S._Senate Alvin_M_Greene 
      1 0124 (NO_VOTES_CAST) (NO_VOTES_CAST) 
    504 0124 Adjutant_General Bob_Livingston 
      1 0124 Adjutant_General W/I_GEORGE_MIMS 
      1 0124 Adjutant_General W/I_DAVID_GRAVELY 
      1 0124 Adjutant_General W/I_TERRY_LIVINGSTON 
     62 0124 Amendment_1 No 
    536 0124 Amendment_1 Yes 
     88 0124 Amendment_2 No 
    499 0124 Amendment_2 Yes 
    142 0124 Amendment_3 No 
    434 0124 Amendment_3 Yes 
    127 0124 Amendment_4 No 
    447 0124 Amendment_4 Yes 
    435 0124 Attorney_General Alan_Wilson 
     13 0124 Attorney_General Leslie_Minerd 
    144 0124 Attorney_General Matthew_Richardson 
    460 0124 Board_of_Education_Chairman Will_Garland 
    120 0124 Board_of_Education_Chairman Subhash_C_Saxena 
      1 0124 Board_of_Education_Chairman W/I_TERRY_LIVINGSTON 
      1 0124 CCL0002_County_Council_District_2 W/I_SMITH 
    510 0124 CCL0002_County_Council_District_2 Brent_Schulz 
      1 0124 CCL0002_County_Council_District_2 W/I_GEORGE_MIMS 
      1 0124 CCL0002_County_Council_District_2 W/I_EDGAR_W_WILSON 
      5 0124 CONG01_U.S._House_of_Representatives_Dis Rob_Groce 
    468 0124 CONG01_U.S._House_of_Representatives_Dis Tim_Scott 
      7 0124 CONG01_U.S._House_of_Representatives_Dis Jimmy_Wood 
     87 0124 CONG01_U.S._House_of_Representatives_Dis Ben_Frasier 
     15 0124 CONG01_U.S._House_of_Representatives_Dis Robert_Dobbs 
      7 0124 CONG01_U.S._House_of_Representatives_Dis Keith_Blandford 
      3 0124 CONG01_U.S._House_of_Representatives_Dis M_E_Mac_McCullough 
    467 0124 Commissioner_of_Agriculture Hugh_Weathers 
    116 0124 Commissioner_of_Agriculture Tom_E_Elliott 
    141 0124 Comptroller_General Robert_Barber 
    448 0124 Comptroller_General Richard_A_Eckstrom 
    515 0124 County_Council_Chairman Tom_Rice 
     82 0124 County_Council_Chairman Vincent_Lehotsky 
    423 0124 Governor Nikki_R_Haley 
      1 0124 Governor W/I_NEITHER_ONE 
    179 0124 Governor Vincent_A_Sheheen 
      1 0124 Governor Morgan_Bruce_Reeves 
      3 0124 Governor Morgan_Bruce_Reeves  
      1 0124 HSE0107_State_House_of_Representatives_D W/I_XXX 
      1 0124 HSE0107_State_House_of_Representatives_D W/I_SMITH 
    528 0124 HSE0107_State_House_of_Representatives_D Alan_Clemmons 
      1 0124 HSE0107_State_House_of_Representatives_D W/I_TERRY_LIVINGSTON 
    449 0124 Lieutenant_Governor Ken_Ard 
    144 0124 Lieutenant_Governor Ashley_Cooper 
    526 0124 Probate_Judge Deirdre_W_Edmonds 
    190 0124 Public_Transportation_Referendum No 
    389 0124 Public_Transportation_Referendum Yes 
    209 0124 SCH0002_Board_of_Education_District_2 Rivers_Lynch 
    276 0124 SCH0002_Board_of_Education_District_2 Karen_McIlrath 
    116 0124 SCH0002_Board_of_Education_District_2 Maryellen_Greene 
      2 0124 STRAIGHT_PARTY Green 
     38 0124 STRAIGHT_PARTY Democratic 
    182 0124 STRAIGHT_PARTY Republican 
      4 0124 STRAIGHT_PARTY Independence 
      1 0124 STRAIGHT_PARTY Working_Families 
    472 0124 Secretary_of_State Mark_Hammond 
    114 0124 Secretary_of_State Marjorie_L_Johnson 
    276 0124 Soil__and_Water_District_Commission Glenn_Winburn 
      2 0124 Soil__and_Water_District_Commission W/I_MARIANNA_MARTEL 
    320 0124 Soil__and_Water_District_Commission Matthew_Gene_Johnson 
      1 0124 Solicitor_Circuit_15 W/I_XX 
    533 0124 Solicitor_Circuit_15 Greg_Hembree 
    437 0124 State_Superintendent_of_Education Mick_Zais 
     19 0124 State_Superintendent_of_Education Tim_Moultrie 
      8 0124 State_Superintendent_of_Education Tony_Fayyazi 
     10 0124 State_Superintendent_of_Education Doretha_A_Bull 
    116 0124 State_Superintendent_of_Education Frank_Holleman 
      1 0124 State_Superintendent_of_Education W/I_RIVERS_LYNCH 
      1 0124 State_Treasurer W/I_SMITH 
    509 0124 State_Treasurer Curtis_Loftis 
      1 0124 State_Treasurer W/I_GEORGE_MIMS 
      1 0124 State_Treasurer W/I_JOHN_FREEMAN 
      1 0124 State_Treasurer W/I_TERRY_LIVINGSTON 
    457 0124 U.S._Senate Jim_DeMint 
     67 0124 U.S._Senate Tom_Clements 
     59 0124 U.S._Senate Alvin_M_Greene 
      2 0124 U.S._Senate W/I_GREG_SNOAD 
      2 0124 U.S._Senate W/I_NATHALIE_DUPREE 
      1 0124 U.S._Senate W/I_NATAHALIE_DUPREE 
      1 0124 U.S._Senate W/I_NONE_OF_THE_ABOVE 
      1 0125 Adjutant_General W/I_NONE 
    431 0125 Adjutant_General Bob_Livingston 
     57 0125 Amendment_1 No 
    463 0125 Amendment_1 Yes 
     64 0125 Amendment_2 No 
    453 0125 Amendment_2 Yes 
    128 0125 Amendment_3 No 
    369 0125 Amendment_3 Yes 
    107 0125 Amendment_4 No 
    397 0125 Amendment_4 Yes 
    388 0125 Attorney_General Alan_Wilson 
     12 0125 Attorney_General Leslie_Minerd 
    133 0125 Attorney_General Matthew_Richardson 
    404 0125 Board_of_Education_Chairman Will_Garland 
      1 0125 Board_of_Education_Chairman W/I_ZAIS,MIKE 
    108 0125 Board_of_Education_Chairman Subhash_C_Saxena 
      1 0125 CCL0002_County_Council_District_2 W/I_ANY_ONE 
    434 0125 CCL0002_County_Council_District_2 Brent_Schulz 
      4 0125 CONG01_U.S._House_of_Representatives_Dis Rob_Groce 
    411 0125 CONG01_U.S._House_of_Representatives_Dis Tim_Scott 
      6 0125 CONG01_U.S._House_of_Representatives_Dis Jimmy_Wood 
    103 0125 CONG01_U.S._House_of_Representatives_Dis Ben_Frasier 
     11 0125 CONG01_U.S._House_of_Representatives_Dis Robert_Dobbs 
      1 0125 CONG01_U.S._House_of_Representatives_Dis Keith_Blandford 
      1 0125 CONG01_U.S._House_of_Representatives_Dis M_E_Mac_McCullough 
    404 0125 Commissioner_of_Agriculture Hugh_Weathers 
    118 0125 Commissioner_of_Agriculture Tom_E_Elliott 
    137 0125 Comptroller_General Robert_Barber 
    388 0125 Comptroller_General Richard_A_Eckstrom 
    426 0125 County_Council_Chairman Tom_Rice 
    101 0125 County_Council_Chairman Vincent_Lehotsky 
    391 0125 Governor Nikki_R_Haley 
    137 0125 Governor Vincent_A_Sheheen 
      6 0125 Governor Morgan_Bruce_Reeves 
      7 0125 Governor Morgan_Bruce_Reeves  
    446 0125 HSE0107_State_House_of_Representatives_D Alan_Clemmons 
      1 0125 HSE0107_State_House_of_Representatives_D W/I_TRISH_COHEN 
    401 0125 Lieutenant_Governor Ken_Ard 
    130 0125 Lieutenant_Governor Ashley_Cooper 
      1 0125 Probate_Judge W/I_NONE 
    443 0125 Probate_Judge Deirdre_W_Edmonds 
      1 0125 Probate_Judge W/I_CAROLYN_R_HILLS 
    180 0125 Public_Transportation_Referendum No 
    337 0125 Public_Transportation_Referendum Yes 
     60 0125 SCH0002_Board_of_Education_District_2 Rivers_Lynch 
    351 0125 SCH0002_Board_of_Education_District_2 Karen_McIlrath 
    114 0125 SCH0002_Board_of_Education_District_2 Maryellen_Greene 
      1 0125 STRAIGHT_PARTY Green 
     48 0125 STRAIGHT_PARTY Democratic 
    237 0125 STRAIGHT_PARTY Republican 
      1 0125 STRAIGHT_PARTY Libertarian 
      7 0125 STRAIGHT_PARTY Independence 
      1 0125 STRAIGHT_PARTY Working_Families 
    407 0125 Secretary_of_State Mark_Hammond 
    122 0125 Secretary_of_State Marjorie_L_Johnson 
    236 0125 Soil__and_Water_District_Commission Glenn_Winburn 
